num_of_players, total_bet, last_loss, last_revenue, consecutive_wl, last_result,current_result
48,4179100,1952996523,2259000,-2,1.05,2.6
48,6693600,1953517336,1397800,1,2.6,1.09
50,4699000,1953597592,5689400,-1,1.09,1.16
52,12193800,1953598548,4688600,-2,1.16,8.33
49,4382500,1971994298,5700,1,8.33,1.05
47,2462000,1971994427,4379900,-1,1.05,1.28
54,6301600,1972047705,2186500,-2,1.28,1.52
48,23045900,1972732645,3535200,-3,1.52,4.85
47,7798000,1978453105,3179600,1,4.85,1.92
50,11418000,1979074522,2516400,-1,1.92,3.79
51,10181400,1985030116,3032500,1,3.79,1.14
52,8520800,1985609452,4341700,-1,1.14,20.52
54,6261500,2001240209,7700,1,20.52,3.3
51,4009700,2005783506,1176800,2,3.3,1.52
49,2801600,2005932118,3537000,-1,1.52,2.06
50,5678600,2006061189,2481100,1,2.06,1.22
51,3028200,2006120626,5324300,-1,1.22,1.18
47,26916300,2006122325,3011700,-2,1.18,1.33
50,10898200,2007994042,6401200,-3,1.33,1.85
51,17304500,2009619941,8677200,-4,1.85,2.26
46,3943700,2020134721,2259500,1,2.26,1.55
50,5975500,2020277414,3473100,-1,1.55,2.17
45,4529600,2021455732,1248000,1,2.17,1.5
51,3192400,2021732415,3352100,-1,1.5,10.52
51,4682400,2023918675,802800,1,10.52,1.25
48,4449900,2023948242,4427100,-1,1.25,1
42,4414500,2023948242,4449900,-2,1,14.02
47,3013600,2034889342,2700,1,14.02,1.34
51,4657100,2034919643,2856400,-1,1.34,1.19
52,8355000,2034921325,4643400,-2,1.19,1.51
53,4326000,2035455369,5904300,-3,1.51,2.09
45,2903100,2038218957,1079700,1,2.09,1.95
49,2309400,2038314084,2608700,-1,1.95,1.22
49,3415400,2038322836,2261000,-2,1.22,4.96
48,3100600,2043526001,70000,1,4.96,1.59
43,3669400,2043602599,2737700,-1,1.59,8.62
46,4304000,2052105143,3000,1,8.62,2.75
44,2152400,2053696124,674000,2,2.75,1.31
45,1139700,2053716486,1967200,-1,1.31,1.05
52,5856400,2053716611,1136600,-2,1.05,1.38
46,5235700,2053886948,4781600,-3,1.38,3.18
49,5897100,2057445486,929900,1,3.18,2.11
46,3714200,2058827944,3402500,2,2.11,3.69
47,1312600,2060432047,443300,3,3.69,1.9
45,2137900,2060555669,1015200,-1,1.9,2.28
54,2734000,2060719509,1598900,1,2.28,1.26
56,2729700,2060735711,2565900,-1,1.26,2.33
46,1463000,2062703390,528000,1,2.33,4.09
46,2050400,2063144718,618700,2,4.09,2.16
50,1762200,2064633303,168100,3,2.16,5.95
44,830000,2066292262,62200,4,5.95,1.14
44,1582700,2066292684,824500,-1,1.14,1.35
42,766400,2066499256,645700,-2,1.35,5.18
48,688400,2067445844,68300,1,5.18,1.25
45,376600,2067475176,546300,-1,1.25,4.85
41,623000,2067742811,52300,1,4.85,2.28
49,1791900,2067870722,245200,2,2.28,1.2
51,2001400,2067884240,1710300,-1,1.2,1.8
50,7187000,2068001702,1646200,-2,1.8,2.45
55,2285300,2073259986,1557600,1,2.45,29.74
50,1292400,2077852142,14700,2,29.74,1.79
45,1715500,2077891560,1133100,-1,1.79,1.01
46,5639700,2077891560,1715500,-2,1.01,1.13
46,8711400,2077909855,5264200,-3,1.13,2.16
53,2259700,2082716446,1361600,1,2.16,1.77
49,1625300,2082838668,1534800,-1,1.77,1.04
45,2179500,2082843268,1505300,-2,1.04,2.87
45,2931300,2084340235,95500,1,2.87,1.74
48,2033700,2084838599,1115000,-1,1.74,1.38
48,1918400,2084992781,630300,-2,1.38,1.77
43,1812100,2085134895,1245000,-3,1.77,1.16
43,2630700,2085136099,1798400,-4,1.16,1.26
37,5061700,2085209238,2109700,-5,1.26,1.11
40,3378200,2085479596,2056800,-6,1.11,1.66
42,3257200,2085990610,1864600,-7,1.66,1.65
40,993500,2086038369,2690100,-8,1.65,3.98
43,1770800,2086840410,130700,1,3.98,2.52
46,800200,2088098158,144300,2,2.52,1
39,1390600,2088098158,800200,-1,1,2.74
41,946500,2088512291,233000,1,2.74,24.94
45,4334500,2089953773,14300,2,24.94,1.03
45,3393600,2089953773,4334500,-1,1.03,8.01
49,10414400,2093511136,23700,1,8.01,1.15
46,5799100,2094311778,2406900,-1,1.15,1.03
43,11682400,2094311778,5799100,-2,1.03,15.99
47,3443400,2099801121,500,1,15.99,5.74
43,3244200,2102002862,76000,2,5.74,1.35
42,1375600,2102271397,2237300,-1,1.35,180.45
54,1792800,2104383460,500,1,180.45,1.15
51,5092900,2104388398,1745500,-1,1.15,1
44,3878600,2104388398,5092900,-2,1,1.23
44,1405000,2104656395,2479800,-3,1.23,3.8
40,2604600,2105259838,335100,1,3.8,1.16
40,2867700,2105265839,2550200,-1,1.16,1.7
40,8971300,2105756005,335700,-2,1.7,2.53
45,623600,2106678645,79200,1,2.53,1.94
45,3516800,2106787411,25300,-1,1.94,2.14
46,3210700,2107801647,144600,1,2.14,1.84
45,4666300,2108180748,134800,-1,1.84,2.11
42,904500,2110450659,136600,1,2.11,1.51
47,13838800,2110583633,86700,-1,1.51,1.36
45,16722500,2110677213,12577000,-2,1.36,2.93
47,3605100,2121239916,51800,1,2.93,1.03
42,2937400,2121239916,3605100,-1,1.03,1.33
46,16309300,2121764685,218300,-2,1.33,1.63
45,21210000,2121932301,15460700,-3,1.63,35.02
43,1344800,2136862596,16800,1,35.02,1.08
40,11028900,2136882268,1020700,-1,1.08,1.38
41,1614400,2138368434,180300,-2,1.38,1.56
44,17576700,2138647630,507200,-3,1.56,14.58
43,1406900,2155022546,4700,1,14.58,2.77
44,2526100,2155322138,18000,2,2.77,1.68
39,4242900,2155526231,650400,-1,1.68,1.01
36,16715000,2155526231,4242900,-2,1.01,1.67
42,2750300,2156387325,30700,-3,1.67,1.02
40,3297000,2156387325,2750300,-4,1.02,1.41
38,2300900,2156975605,876300,-5,1.41,6.29
45,1429700,2157688542,4900,1,6.29,4.45
44,12119400,2158973004,28700,2,4.45,20.93
47,1959600,2159828974,16600,3,20.93,8.91
53,1157900,2160789918,13000,4,8.91,2.06
46,3351800,2161028412,516200,5,2.06,1.32
36,3713300,2161330402,363700,-1,1.32,26.47
56,3708800,2161520646,13500,1,26.47,2.24
46,826100,2163751792,396500,2,2.24,34.85
53,4795100,2164434449,13500,3,34.85,1.48
52,4249300,2164686891,729800,-1,1.48,1.45
46,3130000,2165014976,820000,-2,1.45,2.12
55,4238000,2165390362,459300,1,2.12,2.4
49,4434700,2168831215,276700,2,2.4,4
51,2493300,2169422424,15900,3,4,3.3
46,456300,2170435735,115300,4,3.3,4.67
56,3267100,2170996686,3700,5,4.67,1.75
48,989400,2171289478,600500,-1,1.75,1.19
48,2592300,2171301752,892600,-2,1.19,1.05
46,6550700,2171301857,2590200,-3,1.05,1.26
45,989700,2172124085,610400,-4,1.26,1.22
44,1362200,2172202801,375000,-5,1.22,28.2
57,4535200,2173425565,13500,1,28.2,1
44,2818200,2173425565,4535200,-1,1,28.44
43,1304600,2175174082,20000,1,28.44,3.53
51,4918300,2175501010,30300,2,3.53,3.82
54,3229400,2179635081,22200,3,3.82,2.69
50,1168400,2182424012,228800,4,2.69,2.53
52,1252200,2183009647,286200,5,2.53,1.27
46,1062100,2183021184,1185400,-1,1.27,1.09
43,3975500,2183021675,1033300,-2,1.09,1.36
41,906100,2183653647,569400,-3,1.36,4.81
52,2064100,2184487956,17400,1,4.81,1.36
53,2527700,2184544217,1627100,-1,1.36,2.34
52,881600,2186122050,329800,1,2.34,4.15
54,763600,2186505162,25500,2,4.15,1.35
53,1685700,2186534838,575800,-1,1.35,2.2
55,1333300,2187494858,393000,1,2.2,3.75
48,709000,2188567401,17800,2,3.75,4.74
54,1236900,2188865602,18100,3,4.74,1.34
52,3477700,2188893213,1075700,-1,1.34,5.68
55,1189300,2192271604,15100,1,5.68,2.65
55,1913900,2192789575,351700,2,2.65,9.49
54,1714800,2193792565,16000,3,9.49,1.81
52,973100,2194207923,653300,-1,1.81,6.08
59,6130600,2195165267,15200,1,6.08,1.1
50,2400100,2195181154,5814100,-1,1.1,1.22
48,786300,2195323627,1623300,-2,1.22,5.88
50,502800,2196104603,17300,1,5.88,2.01
46,501500,2196331530,6000,2,2.01,4.01
53,740300,2196897012,18100,3,4.01,1.11
51,2003700,2196905841,643500,-1,1.11,2.38
58,5234400,2198108960,25700,1,2.38,1.22
57,4444300,2198263303,3937500,-1,1.22,1.32
50,2031000,2198312774,4135400,-2,1.32,1.2
47,1772800,2198362766,1705900,-3,1.2,9.4
56,2394400,2201057293,20800,1,9.4,49.31
57,4028100,2203075242,13800,2,49.31,1.66
52,1026100,2203958802,864100,-1,1.66,3.05
60,4742000,2204710575,146600,1,3.05,1.08
56,7806500,2204710827,4737900,-1,1.08,8.88
55,3365500,2211818600,15700,1,8.88,35.9
60,3009000,2214379998,15500,2,35.9,12.16
57,2672600,2219091231,204000,3,12.16,5.25
66,12783100,2223394137,194000,4,5.25,1.09
52,3679200,2223394411,12778600,-1,1.09,2.77
61,4587900,2224111245,1556100,1,2.77,1.7
58,3924100,2224438529,2940700,-1,1.7,133.48
62,9225400,2230979728,1200,1,133.48,1.31
61,3536900,2231091997,8689000,-1,1.31,1.18
49,2712000,2231096961,3495300,-2,1.18,1.46
58,19047600,2231209809,1549000,-3,1.46,239.52
60,4189100,2240012519,200,1,239.52,3.51
57,2333600,2241788568,1228400,2,3.51,1.03
50,2211200,2241789168,2313600,-1,1.03,1.02
48,3870600,2241789168,2211200,-2,1.02,36.54
67,10376900,2251864071,3400,1,36.54,4.58
58,10751500,2270574460,541900,2,4.58,3.92
57,12345000,2292355205,318600,3,3.92,2.44
62,12438100,2292976866,11374700,4,2.44,1.63
53,2013200,2293743941,10590700,-1,1.63,2.82
58,2420900,2293995919,1464000,1,2.82,1
53,4158700,2293995919,2420900,-1,1,8.98
54,3409500,2301422366,435400,1,8.98,1
54,11520600,2301422366,3409500,-1,1,6.32
53,21593600,2315309910,16300,1,6.32,1.63
65,17451000,2316327018,16511600,-1,1.63,5.37
62,27916700,2345662959,15500,1,5.37,4.29
59,16849200,2378590429,297700,2,4.29,1.83
61,20807400,2378863637,16113500,-1,1.83,7.67
64,16097100,2416813503,15400,1,7.67,1.45
63,24355100,2416941682,15488800,-1,1.45,1.68
63,20851000,2417070750,23782000,-2,1.68,1.25
62,18334400,2417243916,19867500,-3,1.25,2.3
59,4464000,2417547325,17417500,1,2.3,1.18
52,12557800,2417552386,4412000,-1,1.18,1.87
54,13954500,2417776832,11327200,-2,1.87,1.49
59,10751300,2418157861,11276100,-3,1.49,1.19
54,5027900,2418187147,10533700,-4,1.19,1.3
49,3208900,2418231540,4706900,-5,1.3,1.02
49,5343300,2418231540,3208900,-6,1.02,1.51
46,3992600,2418436546,3792200,-7,1.51,1.07
52,11267400,2418436608,3991400,-8,1.07,1.32
52,12735100,2418780626,8653600,-9,1.32,1.82
48,9185900,2418943282,11629300,-10,1.82,2.03
56,10286900,2420698597,6230000,1,2.03,1.19
51,4752200,2420925230,8663500,-1,1.19,1.63
46,2770700,2421693505,2312700,-2,1.63,3.12
48,7497300,2422871724,133300,1,3.12,1.07
41,2765800,2422871806,7495700,-1,1.07,1
46,6090300,2422871806,2765800,-2,1,27.75
50,1764700,2431934252,2400,1,27.75,4.06
53,5257500,2433530256,455800,2,4.06,21.25
56,5694400,2441425392,300,3,21.25,1.23
47,7847100,2441526678,5043000,-1,1.23,2.79
49,4204600,2444692690,2218600,1,2.79,3.77
51,5274200,2446090143,1910700,2,3.77,7.89
48,5333200,2450771266,1100,3,7.89,5.2
56,7004900,2460152132,2400,4,5.2,1.19
48,10740900,2460207568,6673300,-1,1.19,1.2
47,5001400,2460213144,10703600,-2,1.2,63.69
63,4039100,2463315989,0,1,63.69,1.09
47,2817200,2463316256,4034700,-1,1.09,5.91
49,3316700,2471282485,563400,1,5.91,4.04
52,2903500,2472420973,2401700,2,4.04,3.6
54,3675800,2473206978,2243500,3,3.6,1.01
51,7635100,2473206978,3675800,-1,1.01,1.84
48,646100,2473764344,3360100,-2,1.84,1.19
45,3271900,2473778439,513000,-3,1.19,4.27
55,2557100,2475032306,50900,1,4.27,1.12
47,2583200,2475046199,2416700,-1,1.12,29.12
53,5045000,2481464435,0,1,29.12,5716.46
56,17473500,2493697877,0,2,5716.46,2.13
52,3450900,2493864052,16957000,3,2.13,14.99
60,3572500,2505730489,200,4,14.99,9.56
60,5236200,2517013783,6500,5,9.56,61.86
60,3345000,2527701735,500,6,61.86,1.14
50,3395900,2527728266,3078400,-1,1.14,1.06
45,9267300,2527728386,3393500,-2,1.06,7.13
61,9177500,2541324264,5700,1,7.13,4.18
55,5221800,2545457142,1884500,2,4.18,1.56
53,4898900,2545726365,3812800,-1,1.56,2.67
63,8652300,2547601539,144400,1,2.67,1.31
59,6883300,2548290601,2859800,-1,1.31,5.11
59,2181100,2550874841,55000,1,5.11,1.22
61,11417800,2551044250,941900,-1,1.22,46.28
60,2199700,2559050562,500,1,46.28,5.44
57,5381000,2560747168,11500,2,5.44,11.7
66,3715600,2563163747,1800,3,11.7,2.36
67,6018900,2563509959,2595500,4,2.36,1.73
62,5778500,2563931677,3334100,-1,1.73,2.06
62,6046700,2565477141,1028700,1,2.06,1.13
58,7899900,2565720419,2695500,-1,1.13,1.35
51,5440200,2566446065,2452000,-2,1.35,1
49,10779300,2566446065,5440200,-3,1,2.04
59,7527700,2569411936,1650300,1,2.04,1.44
53,5146300,2570437588,2847200,-1,1.44,2.65
55,3300400,2571288882,1273300,1,2.65,11.05
54,2481000,2575713287,600,2,11.05,1.24
54,5294200,2575869659,1328100,-1,1.24,1.1
48,8212200,2575884701,5142900,-2,1.1,5.11
62,5576900,2579555051,1300,1,5.11,1.35
57,5022600,2580750259,1043900,-1,1.35,1.2
56,12011800,2580779191,4763600,-2,1.2,1.61
60,7964200,2585641876,1946500,-3,1.61,1.32
52,10065800,2585672169,7689700,-4,1.32,3.28
57,6256600,2588581602,1123500,1,3.28,2.71
57,7948800,2589995424,1440000,2,2.71,5.57
58,4367500,2595169725,7100,3,5.57,3.65
55,3005000,2596615251,150500,4,3.65,1.04
47,6168600,2596615251,3005000,-1,1.04,2.01
61,6368900,2597945648,32500,1,2.01,1.62
60,6234200,2599370457,690800,-1,1.62,3.43
57,9926200,2600793681,145500,1,3.43,2.28
63,2884900,2605815308,144500,2,2.28,2.63
64,4646000,2606652803,637500,3,2.63,4.62
62,2118000,2608103301,44500,4,4.62,1.46
57,3592100,2608277668,651600,-1,1.46,2.27
62,5750100,2608645985,1678000,1,2.27,1.32
55,13754500,2608844994,4158300,-1,1.32,1.76
53,13794100,2612261422,785300,-2,1.76,2.3
59,3380100,2614058296,381900,1,2.3,1.21
57,3336500,2614488738,862600,-1,1.21,1.31
58,10025400,2614672571,2153800,-2,1.31,19.46
56,4351200,2621166281,2200,1,19.46,2.36
57,3366400,2622047211,363700,2,2.36,1.28
54,4569300,2622123775,2957100,-1,1.28,1.57
55,6801800,2622373159,2841200,-2,1.57,2.05
50,6471400,2625755988,744500,1,2.05,1.51
51,6332400,2627861505,739400,-1,1.51,2.79
53,6385400,2628625614,476500,1,2.79,1.29
55,6894100,2629287926,535100,-1,1.29,16.65
56,2952200,2632490582,3000,1,16.65,1.13
51,6362500,2632611730,1940600,-1,1.13,1.5
55,10034200,2632871242,4937200,-2,1.5,3.9
50,2931800,2640111007,420600,1,3.9,1.68
51,3155400,2640772985,904900,-1,1.68,5.96
52,3761700,2641670687,3900,1,5.96,404.42
59,4038300,2643669916,0,2,404.42,1.91
50,2457700,2644177279,1276900,-1,1.91,1.71
53,4180200,2644475610,1331500,-2,1.71,1.1
52,5858100,2644476137,4173900,-3,1.1,41.3
60,3876300,2649877865,800,1,41.3,2.01
45,3878800,2650731660,1071800,2,2.01,1.63
42,1415200,2651239296,1073900,-1,1.63,1.93
50,4821000,2651473687,124700,-2,1.93,3.52
58,7835600,2653317518,189500,1,3.52,4.94
54,2730500,2656880739,101600,2,4.94,1.59
51,6012300,2657402111,566300,-1,1.59,1.17
52,9152600,2657404116,5996100,-2,1.17,15.63
59,9355500,2662625408,1000,1,15.63,1.76
50,2717500,2663618033,1525300,-1,1.76,1.16
48,4140700,2663790638,562500,-2,1.16,1.17
49,8390000,2663798236,4091600,-3,1.17,1.19
45,8459100,2663800292,8373500,-4,1.19,4.33
55,9787700,2667547580,2700,1,4.33,7.3
54,2902500,2672682107,2800,2,7.3,2.17
49,1273000,2673678757,968200,3,2.17,2.21
53,6735600,2674532006,285400,4,2.21,18.45
52,1631100,2676865793,14400,5,18.45,1.59
48,5359200,2677130703,896200,-1,1.59,1.35
49,6835200,2677462924,737100,-2,1.35,7.19
58,1826600,2681765878,1300,1,7.19,3.3
53,6037500,2682590693,267500,2,3.3,2.09
59,7571600,2684098610,343300,3,2.09,2.19
58,7508500,2685194271,721400,4,2.19,156.81
53,6576700,2693504236,500,5,156.81,1.59
49,6524500,2694270901,379000,-1,1.59,4.57
58,7551300,2696727921,14100,1,4.57,3.04
53,3208400,2698404881,443300,2,3.04,1.15
52,8426600,2698411108,3145000,-1,1.15,1.36
58,9407500,2699043845,3241600,-2,1.36,6.49
58,7446400,2703817170,13900,1,6.49,1.8
54,6311100,2704695865,2723400,-1,1.8,1.22
58,23359100,2704736451,6082000,-2,1.22,13.36
57,2998000,2715329504,1600,1,13.36,56.14
55,2111700,2718562628,600,2,56.14,3.74
51,2745200,2721786337,295900,3,3.74,24
62,3492100,2725435756,0,4,24,2.58
57,4386400,2727302050,1415000,5,2.58,1.61
56,5679100,2728084288,2618200,-1,1.61,2.91
62,6233500,2729306615,850200,1,2.91,1.93
60,2956200,2730122437,2070000,-1,1.93,1.98
60,1786200,2731312225,1026400,1,1.98,1.34
54,1419600,2731368737,1449600,-1,1.34,1.46
54,4856000,2731478505,990200,-2,1.46,1.49
50,4855600,2732200483,959000,-3,1.49,4.76
60,3062600,2734455718,3600,1,4.76,1.5
57,2435100,2735139752,1403400,-1,1.5,11.51
55,2354900,2737252999,13700,1,11.51,2.47
56,3459500,2738938459,25700,2,2.47,3.61
54,2674000,2741082722,463800,3,3.61,3.04
59,2930200,2742538396,495900,4,3.04,1
48,8637200,2742538396,2930200,-1,1,7.07
59,3398400,2748373725,14300,1,7.07,1.5
57,2878800,2748783209,2006300,-1,1.5,31.43
58,2171700,2752254540,500,1,31.43,2.96
58,3340700,2754355649,411400,2,2.96,3.58
62,3990500,2757346711,413100,3,3.58,1.4
55,2513900,2757631043,2408000,-1,1.4,2.47
55,2506700,2758831970,758600,1,2.47,18.01
63,3898500,2760064200,18300,2,18.01,1815.48
61,1847000,2763587035,0,3,1815.48,1.2
56,8044400,2763599929,1745800,-1,1.2,1.33
52,5964100,2764332412,1811700,-2,1.33,1.04
52,20776600,2764332412,5964100,-3,1.04,1.83
56,7462400,2769311524,1040700,-4,1.83,29.47
68,18171000,2774161823,500,1,29.47,5.54
62,14189300,2799159644,240200,2,5.54,3.55
58,16238300,2826342366,3300,3,3.55,2.19
57,12152100,2826801591,15505600,4,2.19,3.01
58,12471800,2827325257,10657100,5,3.01,1.83
49,16656900,2827412176,12198100,-1,1.83,183.71
69,23033200,2837564834,0,1,183.71,5.34
63,18065500,2875578223,206300,2,5.34,1.98
63,17848300,2877607510,15313100,3,1.98,19.39
67,14465200,2898238509,0,4,19.39,1.22
60,24132300,2898263367,14295300,-1,1.22,4.37
58,17551700,2933207275,216300,1,4.37,1.8
65,19095300,2935935506,12030400,-1,1.8,5.45
54,14581600,2963951342,26000,1,5.45,1.44
73,22166400,2964027115,14130400,-1,1.44,12.22
58,15335500,3001133495,200,1,12.22,5.39
64,17260100,3033497015,1500,2,5.39,1.61
60,16961400,3033763389,16565500,-1,1.61,7.09
67,16569400,3070236761,1400,1,7.09,3.84
59,17874700,3071749257,14975900,2,3.84,1.02
59,20965900,3071751257,17774700,-1,1.02,32.93
67,17363600,3107111797,200,1,32.93,1.77
66,28647200,3107662718,15802800,-1,1.77,1.64
61,24442600,3108511124,24138100,-2,1.64,1.73
60,4465100,3111289325,17773600,-3,1.73,1.31
57,4782200,3111330406,4227600,-4,1.31,1.72
60,8482600,3111520424,4326200,-5,1.72,1.12
56,11216900,3111533171,8359600,-6,1.12,3.29
62,1830700,3119823385,1771300,1,3.29,2.38
59,2875800,3120320262,927700,2,2.38,1.79
51,802100,3120730885,1929600,-1,1.79,1.67
57,20156900,3120896916,257600,-2,1.67,4.66
61,16122300,3155109097,3100,1,4.66,1.32
53,16760900,3155613196,13654200,-1,1.32,1.1
59,27110700,3155613663,16754900,-2,1.1,3.29
57,13882300,3162168826,15542900,1,3.29,1.11
47,16843300,3162169319,13875900,-1,1.11,4.36
56,14918500,3194671298,23800,1,4.36,2.4
56,3265200,3196054322,11429400,2,2.4,1.26
57,2223600,3196507611,941400,-1,1.26,1.13
57,6262200,3196528679,1960500,-2,1.13,1.35
55,9417900,3196943124,4160500,-3,1.35,2.14
61,7030400,3199527770,2540800,1,2.14,1.66
55,2529400,3200648422,2950000,-1,1.66,2.72
54,8839900,3201892320,47500,1,2.72,3.09
61,2554300,3208689612,55700,2,3.09,11.57
66,4661500,3210907966,33400,3,11.57,1.75
63,2692400,3211989424,877100,-1,1.75,2.13
65,3554400,3213603959,618300,1,2.13,1.18
60,3303700,3213608698,3486500,-1,1.18,1.29
50,3113100,3213938262,1570900,-2,1.29,3.41
61,15999000,3215718709,58500,1,3.41,2.73
62,19593200,3218916663,10059400,2,2.73,2.58
65,17572900,3242539903,2313300,3,2.58,6.23
61,19082400,3272773350,27800,4,6.23,7.02
64,16988400,3314192309,139200,5,7.02,2.84
58,17946800,3317867812,11693100,6,2.84,3.24
62,6406100,3319634489,15459800,7,3.24,1.43
54,3184100,3320004250,4468500,-1,1.43,1.68
55,6551300,3320209172,2343600,-2,1.68,2.21
65,5903700,3325144212,196800,1,2.21,3.79
62,2923400,3329292062,62700,2,3.79,1.53
53,15996400,3330160556,1003500,-1,1.53,11.57
64,16990500,3354637549,9000,1,11.57,1.09
59,18489600,3354638630,16964500,-1,1.09,6.6
58,16050800,3388872469,65600,1,6.6,6.55
57,20501900,3439248271,10800,2,6.55,3.7
68,19032100,3441430259,16043600,3,3.7,3.5
65,3188300,3444322799,15047000,4,3.5,1.09
58,5349300,3444324936,3131600,-1,1.09,1.23
53,3620900,3444538574,2852900,-2,1.23,1.19
55,4648700,3444541940,3563900,-3,1.19,2.82
62,2956700,3447379188,308800,1,2.82,2.26
62,3211100,3448521558,220900,2,2.26,1.43
59,18473200,3448900830,1399900,-1,1.43,13.01
65,20133600,3482479056,10600,1,13.01,9.18
57,18722500,3523623779,11700,2,9.18,5.25
63,18958200,3577154881,123300,3,5.25,2.92
62,4750400,3580009060,13155700,4,2.92,1.07
54,3254700,3580083622,3495600,-1,1.07,1.91
60,3293200,3580698226,201000,-2,1.91,6.32
70,6276100,3584834547,47000,1,6.32,1.36
56,2505600,3585609107,2799500,-1,1.36,1.01
57,4683000,3585609108,2505500,-2,1.01,2.99
58,4478800,3587939906,421200,1,2.99,3.7
61,18442700,3591153516,38900,2,3.7,4.64
59,22107800,3595290204,13029500,3,4.64,1.2
50,16626800,3595825724,18002000,-1,1.2,3.11
57,21498000,3627566162,513100,1,3.11,1.93
65,21075900,3628246930,18052400,-1,1.93,4.25
63,6676800,3652043198,34000,1,4.25,3.27
59,2634800,3658079636,116600,2,3.27,1.46
64,3262000,3658186581,2236300,-1,1.46,6.74
68,4982900,3661978005,81600,1,6.74,1.6
67,3077000,3663153490,1123600,-1,1.6,1.66
65,4737000,3663844836,1066400,-2,1.66,1.01
57,4418400,3663844838,4736800,-3,1.01,1.7
60,4739200,3664158342,3428300,-4,1.7,2.13
65,4707200,3667655274,744400,1,2.13,1.85
62,2467700,3668596855,2046600,-1,1.85,2.35
61,2760000,3669251060,1716500,1,2.35,1.58
66,4568900,3669312338,2482600,-1,1.58,1.3
59,2857400,3669666601,2659400,-2,1.3,1.27
51,1136300,3669754935,2362800,-3,1.27,1.25
55,3490900,3669759766,1103900,-4,1.25,2.07
61,1404800,3671770900,330400,1,2.07,3.51
58,3306500,3672356024,385200,2,3.51,124.04
64,2906800,3676459256,200,3,124.04,4.13
57,2401200,3680184860,104100,4,4.13,1.43
52,1247800,3680243729,2093300,-1,1.43,2.69
55,3731000,3680617905,581100,1,2.69,1.24
59,2985500,3680695758,2813300,-1,1.24,2.78
53,1450800,3682771858,706000,1,2.78,1.01
53,4094700,3682771860,1450600,-1,1.01,22.47
54,4689500,3685437700,1400,1,22.47,1.26
59,10579500,3685475765,4321800,-1,1.26,19.24
57,2816200,3697446013,200,1,19.24,5.62
64,4374900,3703104459,101400,2,5.62,1.27
58,4600100,3703167630,4076500,-1,1.27,2.64
61,2733900,3706652090,1875400,1,2.64,3.29
54,2817400,3707923172,482200,2,3.29,3.49
62,3599200,3711151466,2600,3,3.49,1.5
62,3417200,3711215707,3311600,-1,1.5,14.99
68,2255900,3715445842,1600,1,14.99,2.68
63,3424400,3716401016,1045900,2,2.68,2.84
60,853300,3718932708,4600,3,2.84,1.11
64,3011000,3718942037,736100,-1,1.11,3.3
63,5988400,3720799566,641000,1,3.3,3.14
66,3872100,3725730574,97100,2,3.14,2.25
59,1024200,3728062116,1188200,3,2.25,1
